Domain name,Company name,Category,Language,Popularity,Twitter,Facebook,Email addresses on Hunter
shop-nfc.com,NFC,Retail,en,2,,,0
hvisk.com,HVISK,Retail,en,2,,,3
saylor.nyc,Saylor,Retail,en,2,,,0
barebiology.com,Bare Biology,Beauty & Fitness,en,3,barebiology,barebiology,2
myronmixonsmokers.com,Myron Mixon Smokers,,en,2,,myronmixonsmokers,2
scottpatt.com,Scottpatt,Hobby & Leisure,en,2,scottpattstudio,scottpattstudio,1
owenscoffee.com,Owens Coffee,Food & Drink,en,2,owenscoffee,owenscoffee,2
nu-denmark.com,NÜ Denmark,Retail,en,3,,,7
sika-design.dk,Sika,,en,2,,,0
drinksbythedram.com,Drinks By The Dram,,en,2,drinksbythedram,drinksbythedram,3
theaceofvapez.com,The Ace Of Vapez,,en,2,,theaceofvapez18,0
sistersandco.co.nz,Sisters & Co,,en,2,,,6
scentered.me,Scentered,,en,3,,,4
lightfootandwolfville.com,Lightfoot&Wolfville,Food & Drink,en,3,,lightfootandwolfvillewines,8
trimtex.eu,Trimtex,,en,3,,,3
littleyellowbird.co.nz,Little Yellow Bird,Retail,en,3,,littleyellowbirdnz,2
awbfirm.com,AWB Firm,Law & Government,en,2,,,1
eatcaketoday.com,Eat Cake Today,Food & Drink,en,4,,eatcaketoday,0
prettylitter.com,PrettyLitter,,en,3,,,5
sol-sana.com,Sol Sana,,en,2,,solsanashoes,1
smallbatchdetroit.com,Small Batch Detroit,,en,2,,,0
thestorymatic.com,Storymatic Studios,Game,en,2,,thestorymatic,4
weesprout.com,WeeSprout,Retail,en,2,weesproutco,weesproutco,2
alexrossart.com,Alex Ross Art,Hobby & Leisure,en,4,thealexrossart,alexrossart,0
dylanscottcountry.com,DYLANSCOTTCOUNTRY,,en,2,dylanscottcntry,dylanscottcountry,0
shad.co.uk,SHAD UK,,en,2,,shad.co.uk,1
wunder2.co.uk,WUNDER2,,en,3,,,1
aspectsofkingspark.com.au,Aspects of Kings Park,Retail,en,3,,aspectsofkingspark,1
mover.eu,Mover Plastic Free Sportswear,,en,2,mover_eu,moverplasticfreesportswear,6
001skincare.com,001 Skincare London,Manufacturing,en,4,001skincare,001skincareofficial,3
bamboozlehome.com,Bamboozle Home,,en,3,bamboozlehome,bamboozlehome,1
littlefishkopp.com,Little Fishkopp,Hobby & Leisure,en,2,littlefishkopp,littlefishkopp,1
jewelryblackhillsgold.com,Jewelry Black Hills Gold,Hobby & Leisure,en,3,,,0
coophomegoods.com,Coop Home Goods,,en,3,,coophomegoods,2
gogojeans.com,GOGO JEANS,Retail,en,3,,gogo-jeans-106492031125968,1
mapologyguides.com,Mapology Guides,Animal,en,3,mapologyguides,mapologyguides,2
mode-living.com,Mode Living,Manufacturing,en,2,modelivingnyc,modelivingnyc,1
yoliandotis.com,Yoli and Otis,,en,2,,yoliandotis,1
eyespystore.co.uk,Eyespy,Retail,en,3,,,0
scottericksonartshop.com,Scott Erickson Art Shop,Hobby & Leisure,en,3,,,0
darcyclothing.com,Darcy Clothing,Retail,en,4,darcyclothing,darcy-clothing-ltd-209142272432894,3
novelconceptdesigns.com,Novel Concept Designs,,en,3,novelconceptdes,novelconceptdesign,0
ykra.net,YKRA,Retail,en,2,,ykraclothing,2
robernmenz.com.au,Robern Menz,Food & Drink,en,3,menzfruchocs,menzfruchocs,8
thepapercraftpantry.com,The Paper + Craft Pantry,Manufacturing,en,2,,,3
thewhiteinvite.com,The White Invite,,en,3,,,2
bubblewall.com,BubbleWall,,en,3,bubblewallco,bubblewalls,1
beating50percent.com,Beating50Percent,,en,3,,,0
dailynutra.com,DailyNutra,Beauty & Fitness,en,4,dailynutra,dailynutra,1
ghosthuntersequipment.com,Ghost Hunters Equipment,Internet & Telecom,en,2,,,0
chefmade.com,CHEFMADE,Food & Drink,en,2,,chefmade.malaysia,3
beautifullyundressed.com,BeautifullyUndressed,Retail,en,2,bundressed,beautifullyundressed,4
naturalshilajit.com,Natural Shilajit Resin,Beauty & Fitness,en,2,naturalshilajit,naturalshilajit,2
thevapeshopla.com,The Vape Shop LA,Internet & Telecom,en,3,thevapeshop_la,thevapeshopla,2
jumperthreads.com,JUMPER Premium Threads,Retail,en,4,,jumperthreads,2
qualiteam.com,Qualiteam,,en,3,qualiteam_srl,qualiteam,0
cycop-life.com,CYCOP,,en,3,cycop_life,cycop.life,1
fssteeringwheels.com,Billet Big Rig Truck Wheel,Technology,en,3,,,0
craigparryphotography.com,Craig Parry Photography,Art & Entertainment,en,3,craigparryphoto,,0
ladiespro.com,The Ladies Pro Shop,Art & Entertainment,en,3,,ladiesproshop,1
hedd.audio,HEDD,Art & Entertainment,en,3,heddaudio,heddaudio,2
elevenpast.co.za,Elevenpast,Hobby & Leisure,en,2,,elevenpast.co.za,0
kikstyo.com,KIKS TYO,,en,3,kikstyo,fanpage.kikstyo,1
ronitfurst.com,Ronit Furst Eyewear,Internet & Telecom,en,3,,ronitfursteyewear,1
horsesatelier.com,Horses Atelier,Retail,en,2,horsesatelier,horsesatelier,3
poppri.com,POPPRI Fashion Auctions,Retail,en,3,,poppri,3
karmiccoldpressedjuice.com.au,Karmic Cold Pressed Juice,Beauty & Fitness,en,3,karmiccoldpress,karmiccoldpressedjuice,1
mytikker.com,Tikker,Internet & Telecom,en,4,mytikker,,1
cinco-store.com,CINCO,Retail,en,3,,cincostore,1
ekouaer.com,Ekouaer,Retail,en,3,ekouaerofficial,,1
goforthgoods.com,Go Forth Goods,Internet & Telecom,en,4,goforthgoods,goforthgoods,0
inouitoosh.com,Inouitoosh,Retail,en,2,,inouitoosh,1
vintagechicscents.com,Vintage Chic Scents,,en,3,,vintagechicscents,0
kinkistry.com,Kinkistry,Retail,en,2,,,1
justkeeplivin.com,Just keep livin,Retail,en,2,jklivinfndn,,1
grindsmith.com,Grindsmith,Food & Drink,en,4,grindsmiths,grindsmith,0
vijayalakshmisilks.com,Vijayalakshmi Silks,Manufacturing,en,3,,vijayalakshmisilksarees,3
outlawtradingco.com,Life Solid Cologne Trio,,en,3,,,0
gullygarms.com,Gullygarms,Hobby & Leisure,en,3,,,1
customparty.com,Customparty,Technology,en,2,customparty_com,custompartycom,2
elsieandfred.com,Elsie & Fred,Art & Entertainment,en,2,_elsieandfred,elsieandfred,5
bethmacri.com,Beth Macri,,en,4,bethmacri,bethmacrijewelry,5
ketokrate.com,KetoKrate,,en,4,ketokrate,ketokrate,2
agoztech.com,AgozTech,Retail,en,3,agoztech,agoztechcompany,2
brandonsteiner.com,Brandon Steiner,Sport,en,4,brandonsteiner,steiner,2
catnets.com.au,Catnets,,en,3,,catnets,1
fitbump.com,FitBump,Books & Literature,en,2,fitbump,fitbump360,0
bloomandblossom.com,Bloom and Blossom,Beauty & Fitness,en,3,bloomandblossom,bloomandblossom,4
dvaspecial.com,Dvaspecial,,en,4,,,0
johnnyearle.com,Johnny,,en,4,,,0
fishmoxfishflex.com,Fish Mox Fish Flex,Animal,en,2,,,0
usapalm.com,USA Palm,Retail,en,3,usapalm,usa-palm-588329564587342,2
decadesofstyle.com,Decades of Style Pattern Company,Hobby & Leisure,en,2,,decadesofstylepatterncompany,1
18karatwholesale.com,18KARAT WHOLESALE,,en,4,,,0
christinakober.com,Christina Kober,Retail,en,2,christinakober,christinakoberdesigns,3
bloomsofhawaii.com,Blooms of Hawaii,Retail,en,2,bloomsofhawaii,bloomsofhawaii,2
sudsysoapery.com,The Sudsy Soapery ,,en,2,sudsysoapery,sudsysoapery,1
varietycoffeeroasters.com,Variety Cafe,Animal,en,4,,,6
rbxactive.com,RBX Active,Retail,en,3,rbx_active,rbxactive,3
spoilt.com.au,Play Time,Retail,en,3,,spoilt.melbourne,1
exclusivebeautyclub.com,Exclusive Beauty Club,Retail,en,3,,,2
teeeshop.com,Teees shop,,en,3,teeeshop,,2
redroosterfabrics.com,Red Rooster Fabrics,Manufacturing,en,3,,,1
kcturbos.com,Kcturbos,,en,2,kcturbos,kcturbos,3
handguncombatives.com,Handgun Combatives,,en,3,,handguncombatives,0
grammymuseumstore.com,GRAMMY Museum Store,Game,en,4,thegrammymuseum,thegrammymuseum,0
navapets.com,Nava Pets,Beauty & Fitness,en,4,navapets,navapets,0
hamee.com,Hamee US,,en,3,hamee_us,hameeus,2
mockingbirdonbroad.com,Mockingbird on Broad,Game,en,3,,,1
cheaper-online.co.uk,Cheaper Online,Retail,en,2,cheaperonlineuk,cheaperonlineuk,2
johnnyflyco.com,Johnny Fly Co,Retail,en,3,johnnyflyco,johnnyflyco,3
standardluggage.com,Standard Luggage Co.,Retail,en,3,standardluggage,standardluggage,3
touchdolls.com,Touch Dolls,Retail,en,4,touchdolls,touchdolls,3
norlanglass.com,Norlan,Art & Entertainment,en,3,norlanglass,norlanglass,2
sirenmarine.com,Siren Marine,Technology,en,4,sirenmarine,sirenmarine,8
emmahardie.com,Emma Hardie,,en,3,emmahardieuk,emmahardieamazingface,1
thecoffeeexchange.com,Coffee Exchange,,en,3,,thecoffeeexchangeri,2
ettitude.com.au,Ettitude,,en,3,ettitude,ettitude,5
marianellasoap.com,Marianella Soap,,en,2,marianellasoap,marianellasoap,5
midnightramblerbar.com,Midnight Rambler Bar,,en,3,,,0
kreafunk.com,Kreafunk,Art & Entertainment,en,3,,,0
howz.com,Howz,Beauty & Fitness,en,4,gethowz,gethowz,1
myhomeapparel.com,My HOME Apparel,,en,2,myhomeapparel,myhomeapparel,6
stylistla.com,The Stylist LA Dress Rentals,Retail,en,2,,,0
wunder2.com,WUNDER2,,en,3,,,1
ministryoftomorrow.com,Ministry of Tomorrow,Retail,en,2,,ministryoftomorrow,4
robarracollection.com,The Rob Arra Collection,,en,2,,,0
timex.co.uk,Timex UK,Hobby & Leisure,en,3,,timex,0
pixelpanties.com,Panties,,en,2,,,1
i-beads.co.uk,5747 Swarovski double spike,Hobby & Leisure,en,2,,,1
voicerecognition.com.au,Voice Recognition Australia,Technology,en,3,,voicerecognitionaustralia,4
amino.bio,Amino Labs,Science,en,3,aminobiolab,aminobiolab,7
biggamehunters.co.uk,Big Game Hunters,Art & Entertainment,en,4,,,0
everythingshoppe.com,The Horizons 1st Grade Spelling,Retail,en,2,,,1
lylasclothing.com,Lyla's: Clothing,Retail,en,3,lylasclothing,lylasclothing,0
meijiamerica.com,Meiji America,,en,4,meijiamerica,meijiamerica,3
thebeltman.net,Beltman,Retail,en,2,,beltmaninc,3
sassyshortcake.com,Sassy Shortcake,Retail,en,4,sassyshortcakeb,sassyshortcake,1
myhotlogic.com,HotLogic,,en,2,myhotlogic,myhotlogic,0
buildingchurchleaders.com,Building Church Leaders,,en,3,,buildingchurchleaders,2
squirrelsisters.com,Squirrel Sisters,Food & Drink,en,2,squirrelsisters,squirrelsisters,2
perch.com,Perch,Real Estate,en,2,,,6
sexyplusclothing.com,SexyPlus Clothing,Retail,en,2,,sexyplusclothing,2
craftynectar.com,Crafty Nectar,Hobby & Leisure,en,2,craftynectar,craftynectar,4
healthextension.com,Health Extension Pet Care,,en,3,healthextension,pethealthextension,4
newhobbybox.com,New Hobby Box,Education & Career,en,3,newhobbybox,newhobbybox,1
dayclear.com,DayClear®,Home & Garden,en,2,,dayclearniteclear,1
rheosgear.com,Rheos,Retail,en,2,rheosgear,rheosgear,6
adelaidegunshop.com.au,The Adelaide Gun Shop Pty Ltd,,en,2,,adelaidegunshop,0
baberuthcoaching.org,The Babe Ruth League Coaching Education Center,Sport,en,3,,,0
luxurionworld.com,Luxurion World,Retail,en,2,luxurionworld,luxurionworld,2
ruleoneproteins.com,Rule One Proteins,Beauty & Fitness,en,2,ruleoneproteins,ruleoneproteins,3
wanderlustcreamery.com,Wanderlust Creamery,Food & Drink,en,2,,wanderlustcreamery,4
wilderess.com,Wilderess,Hobby & Leisure,en,2,the_wilderess,wilderesscandles,1
fingerinthenose.com,Finger in the Nose,Retail,en,2,,finger.in.the.nose,2
christianreader.com,Christian Reader,Art & Entertainment,en,3,christ_reader,christianreader,0
nomask.com,NoMask,Manufacturing,en,2,,,0
parlourx.com,Parlour X,Retail,en,3,,,0
cymcards.co.uk,Cym Cards EI,Retail,en,3,cymcards,cymcards.co.uk,1
smartivity.in,Smartivity,,en,3,smartivitylabs,smartivityindia,2
spa-uk.co.uk,SPA DESIGN,Automotive,en,3,spa_design_uk,,5
stonefoundation.co.uk,Stone Foundation,Hobby & Leisure,en,4,stonefoundation,stonefoundation,0
chocolateandlove.com,Chocolate and Love,Food & Drink,en,4,chocandlove,chocolateandlove,7
liveandsleep.com,Live and Sleep,Retail,en,2,live_sleep,liveandsleep,1
whimsyclips.com,Whimsy Clips ,Animal,en,4,whimsyclips,whimsyclipart,1
churchderbyhats.com,Churchderbyhats,,en,3,,churchderbyhats,0
labarbacoffee.com,La Barba Coffee,Manufacturing,en,2,,labarbacoffee,2
soylites.co.za,SoyLites,Beauty & Fitness,en,2,,soylites,5
habitataid.co.uk,Habitat Aid,Science,en,3,habitat_aid,habitat.aid,2
homejuice.com.au,Home Juice,Travel,en,2,,homepressedjuice,3
sweetbloomcoffee.com,Sweet Bloom Coffee Roasters,,en,2,,sweetbloomcoffee,2
hipstapatch.com,Hipstapatch,Retail,en,3,,hipstapatch,2
scoutcomics.com,Scout Comics & Entertainment,Books & Literature,en,3,scoutcomics,scoutcomics,5
the-store.com,The-store.com,Hobby & Leisure,en,2,the_store_com,,2
medisyskart.com,Medisyskart,Beauty & Fitness,en,2,medisyskart,medisyskartshop,2
velosock.com,VELOSOCK,,en,3,velosock,velosock,6
cheapaschips.com.au,Cheap as Chips,Retail,en,3,cheapaschipsaus,cheapaschipsaus,3
pennyscallan.com,Penny Scallan Design,,en,2,,,2
thunderroad.co.uk,Thunder Road Motorcycles,Health,en,4,thunderroadmoto,thunderroadbridgend,7
kecotabs.com,Keco Tabs,Automotive,en,2,kecotabs,,1
byronmusic.com.au,Byron Music,Art & Entertainment,en,2,,byronmusicshop,2
sassycherylsstamps.com,Sassy Cheryl's,,en,2,,,0
brashcoffee.com,BRASH Coffee Roasters,Food & Drink,en,3,,brashcoffeeroasters,3
alaskankingcrab.com,Alaskan King Crab,Retail,en,3,,,2
tactical365.com,Tactical365,Sport,en,3,,,1
hattrickbbq.com,Hockey Sticks - Shop BBQ,,en,3,,,0
blindtigercafe.com,Blindtigercafe,Food & Drink,en,2,,,0
elementem.com,Elementem Photography,Retail,en,3,,elementem,1
milktooth.com.au,Milk Tooth,Hobby & Leisure,en,3,milktooth,milktoothaustralia,1
mamonlineshop.com,Mamonlineshop,Retail,en,2,,,0
yesteeyear.com,Yesteeyear,Travel,en,2,yesteeyear,yesteeyear,0
philipbrownemenswear.co.uk,Philip Browne Menswear,Retail,en,4,philipbrowne86,philipbrownemenswear,5
bamboahome.com,Bamboa,Hobby & Leisure,en,3,,bamboahome,2
masterchef.com,MasterChef,Food & Drink,en,3,masterchefuk,masterchefuk,0
benbrignell.com,Ben Brignell,Technology,en,3,,,1
tenthousand.cc,Ten Thousand,Retail,en,3,tenthousandcc,tenthousand,5
papalotes.com,Papalotes,,en,2,,papalotesbyloririollano,1
vjvfashions.com,VJV Fashions,Retail,en,3,vjvfashions,vjvfashions,1
k-way.com,K-way,,en,4,,kway.france,1
recliner.nyc,RECLINER,Retail,en,2,reclinernyc,reclinernyc,1
meenabazaar.com,Meena Bazaar,Retail,en,3,meena_bazaar,meenabazaar,1
bounkit.com,BOUNKIT,Retail,en,3,,bounkitnyc,3
ilthy.com,ILTHY®,,en,2,ilthy,ilthy,2
monoi.com,Monoi Tiki Tahiti,,en,2,,,0
personalprojector.co.uk,Personal Projector,Technology,en,2,,personalprojector,2
biossusa.com,Bioss,Science,en,3,biossusa,iggy.bioss,6
corazonlatino.com,Corazon Latino,Retail,en,3,corazonlatino,corazonlatinojewellery,1
harding-lane.com,Harding Lane,,en,2,,,2
superdry.com.au,Superdry,Sport,en,4,,superdryaustralia,2
briarhandmade.com,Bonnets,,en,4,briarhandmade,briarhandmade,1
flipper.io,Flipper,Technology,en,2,flipper_io,flipper.io,1
aftanas.ca,"Aftanas Surfboards — Tofino, BC Canada",Internet & Telecom,en,3,,aftanassurfdesign,1
bittersandbottles.com,Bitters & Bottles,Food & Drink,en,4,bittersbottles,bittersandbottles,5
uo.com.au,Urban Originals,Manufacturing,en,3,urbanoriginals,urban-originals-10150092210335521,4
berkey-waterfilters.co.uk,Berkey Waterfilters UK & EU,Internet & Telecom,en,3,,,1
detroitgrooming.com,Detroit Grooming,,en,2,,,5
musclenation.org,Muscle Nation,Retail,en,3,,musclenation,2
inzernet.com,Inzer Advance Designs,,en,4,,,1
3marthas.com,3 Marthas,Art & Entertainment,en,2,3marthas,3marthas,2
russellathletic.com.au,Russell Athletic,Retail,en,2,,russellathleticaustralia,2
panowicz.com,Panowicz Jewelers,Art & Entertainment,en,2,,panowiczjewelers,3
skeies.com,Skeie's Jewelers,Retail,en,2,skeies,skeies,2
blue-9.com,Blue,Retail,en,4,blue9pet,blue9petproducts,3
solarpanelstore.com,SolarPanelStore,Manufacturing,en,2,solarpnlstore,thesolarpanelstore,1
portlandpetfoodcompany.com,Portland Pet Food,Manufacturing,en,4,,,8
fidopetproducts.com,Fido Pet Products,,en,3,fidopetproducts,fidopetproductsllc,1
shorelinemusic.com,Shoreline Music,Art & Entertainment,en,4,,,0
stratonwc.com,Straton Watch Co,Retail,en,4,,straton-watch-co-811728102246175,0
otbtshoes.com,OTBT Shoes,,en,3,otbtshoes,otbtshoes,1
amoralle.com,Amoralle,Retail,en,2,,,4
resourcedecor.com,Resource Decor,Home & Garden,en,2,,,2
vai-ko.com,VAI-KO clothing,,en,2,,vaikoclothing,2
subjectmatterart.com,Subject Matter,Hobby & Leisure,en,3,,subjectmatterart,3
bluebungalow.com.au,Blue Bungalow,Retail,en,2,,bluebungalow,2
nique.com.au,Nique Clothing,Retail,en,3,,niqueclothingstore,11
blessedearth.com.au,Blessed Earth,,en,3,,blessedearthorganics,2
acsgear.com,Adidas Combat Sports USA,Retail,en,3,,,0
elevate.gg,Elevate,Sport,en,2,elevategg,elevategg,1
khongboonswimwear.com,KHONGBOON,Retail,en,3,,khongboonswimwear,1
gaminglib.com,Gaming Library,Game,en,2,gaminglibrary99,gaminglibrary,3
ulissesworld.com,Ulisses,,en,2,ulissesworld,ulissesofficial,1
burntsoul.com,Burnt Soul,Retail,en,3,burntsoultweets,burntsoulclothing,1
imperialmotion.com,Imperial Motion,Retail,en,4,imperialmotion,imperialmotion,1
guess.net.au,GUESS,Retail,en,3,,guessaus,1
natierra.com,Natierra,Food & Drink,en,3,natierrasnacks,natierrasuperfoods,1
bluespinach.com.au,Blue Spinach,Retail,en,3,blue_spinach,bluespinachdarlinghurst,2
weirdoworkshop.com,Weirdo Workshop,Art & Entertainment,en,2,weirdoworkshop,weirdoworkshop,4
8bitapparel.com,8 BIT APPAREL®,,en,3,8bitapparel,8bitapparel,0
sfoasis.com,OASIS,Art & Entertainment,en,3,sfoasis,sfoasis,10
nikkohurtado.com,Nikko Hurtado,Hobby & Leisure,en,3,nikkohurtado,nikkohurtadofanpage,1
surya.com.au,Surya,,en,2,,suryathelabel,1
muuselabs.com,Muuselabs,Technology,en,3,muuselabs,,4
wearellison.com,WeArEllison,Retail,en,3,wearellison,wearellison,1
bassike.com,Bassike,Retail,en,4,,,1
boomerboost.com,Boomers Forever Young,Beauty & Fitness,en,3,boomersforever1,boomerwellnessnetwork,2
tigertribe.com.au,Tiger Tribe,,en,4,,tigertribeau,2
giftbasketsdenver.com,A la Carte,,en,3,alacartebaskets,,0
harvestsnaps.com,Calbee Harvest Snaps,,en,4,harvestsnaps,harvestsnaps,2
billini.com,Billini,Retail,en,2,billinicom,billini.shoes,9
thevintagetwin.com,The Vintage Twin,Retail,en,2,thevintagetwin,thevintagetwin,2
pyarandco.com,Pyar & CO.,,en,3,pyarandco,pyarandco,2
plantable.com,Plantable,Beauty & Fitness,en,3,plantable,eatplantable,4
creepstreet.com,CREEP STREET,,en,3,creepstreet,creepstreet,4
farrlabs.com,Farr Labs,Education & Career,en,2,,,2
tuckshopco.com,Tuck Shop Trading Co.,Retail,en,3,,,2
cbdoilsuk.com,CBD Oils UK,Home & Garden,en,2,cbd_oils_uk,,1
newclassics.ca,New Classics,Internet & Telecom,en,3,shopnewclassics,shopnewclassics,1
jjsuspenders.com,JJ Suspenders,Retail,en,3,,,3
crystalcoutureinc.com,Crystal Couture ,Retail,en,3,crystal_couture,crystalcoutureinc,1
healthynibbles.co.uk,Healthy Nibbles,Beauty & Fitness,en,3,healthy_nibbles,healthynibbles,2
mystic-man.com,Mystic Man,,en,3,,mysticmanbeard,2
rsvppromandpageant.com,RSVP Prom and Pageant,Retail,en,3,rsvpprompageant,rsvpprompageant,1
gep.co.uk,Giant Electric Pea,Hobby & Leisure,en,3,,geprecords,0
illestbrand.com,Illestbrand,Hobby & Leisure,en,3,,,0
yogadesignlab.com,Yoga Design Lab,Retail,en,4,,yogadesignlab,5
dropbottle.co,Drop Bottle,,en,4,,dropbottleco,2
dropbottle.com,Drop Bottle,Technology,en,4,,,1
articulatelifestyle.com,Articulate,,en,3,articulate_shop,articulatewallets,0
decadentminimalist.com,Decadent Minimalist,Hobby & Leisure,en,2,,decadentminimalist,2
pangeareptile.com,Pangea Reptile,Retail,en,4,pangeareptile,pangeareptile,2
tattooednow.com,TattooedNow,Manufacturing,en,2,tattooednow,tattooednow,7
thesiscouture.com,Thesis Couture,Retail,en,2,thesiscouture,thesiscouture,4
bedazzlemepretty.com,Bedazzle Me Pretty Mobile Fashion Boutique,Hobby & Leisure,en,3,,bedazzlemeprettypaparazzi,0
brittanymakes.com,,,en,4,brittanymakes,brittanymakes-269787906421201,0
rif6.com,RIF6,Retail,en,2,,rif6camera,1
cocktailemporium.ca,Cocktail Emporium,Retail,en,2,,cocktail-emporium-176652675714589,0
purcellmountainfarms.com,Purcell Mountain Farms,Food & Drink,en,3,,purcell-mountain-farms-541768602656182,1
uuni.net,Uuni Pro,,en,4,,,2
anyaonline.in,Anya,Retail,en,3,anyaboutique,anya.in,4
stussy.co.uk,Stüssy,Internet & Telecom,en,3,,,1
xcraft.io,XCraft UAV,Manufacturing,en,2,xcraftuav,xcraftuav,8
thegroomedmanco.com,The Groomed Man Co.,Beauty & Fitness,en,2,thegroomedmanco,thegroomedmanco,2
jewelryladyredriver.com,Jewelry Lady Red River,Hobby & Leisure,en,2,jewelryladyrr,jladyredriver,1
stitchsupplyco.com,Stitch Supply Co,Hobby & Leisure,en,3,,stitchsupplyco,2
marysquare.com,Mary Square,Retail,en,3,,shopmarysquare,6
keithjack.com,Keith Jack,,en,3,,keithjackinc,5
cobblerconcierge.com,Cobbler Concierge,Retail,en,3,cobblerstyle,cobblerconcierge,2
georgettepackaging.com,Georgette Packaging,Manufacturing,en,2,,georgettepackaging,3
awakechocolate.com,AWAKE Chocolate,Food & Drink,en,2,,,3
loreschocolates.com,Lore's Chocolates,Food & Drink,en,4,loreschocolates,loreschocolates,2
qkey.com,Qkey,Technology,en,2,,,2
gingershots.com,GingerShots,Food & Drink,en,2,ginger_shots,ginger-shots-1565792060306535,0
sygns.com,Sygns,Art & Entertainment,en,2,,,8
jlindebergusa.com,J.Lindeberg,,en,4,jlindeberg_,jlindebergofficial,0
gardnerandthegang.com,Gardner and the Gang,,en,2,gardnergang,gardnerandthegang,0
sohostrut.com,Soho Strut,Internet & Telecom,en,3,sohostrut,sohostrut,2
refold.co,Refold,Manufacturing,en,2,,refolddesk,1
3diosound.com,3Dio,Technology,en,3,,3diosound,1
maisonlouismarie.com,Maison Louis Marie,,en,2,,maisonlouismarie,3
amaniforged.com,Amani Forged Wheels,Automotive,en,3,amaniforged,amaniforged,1
thebeadchest.com,The Bead Chest,Retail,en,3,thebeadchest,thebeadchest,3
holdfastgear.com,HoldFast,Animal,en,4,,,2
lolaberry.com,Lola Berry,Beauty & Fitness,en,4,yummololaberry,lolaberryx,1
konzukshop.com,KONZUK,Hobby & Leisure,en,3,konzuk,,0
ruindays.com,Ruin Days,Internet & Telecom,en,3,,,1
usimplyseason.com,USimplySeason,Food & Drink,en,4,usimplyseason,usimplyseason,3
howlinghops.co.uk,Howling Hops,Food & Drink,en,2,howlinghops,howlinghops,0
restore4life.com,Restore4Life,,en,2,,restore4life,1
kurejuicebar.com,KURE JUICE BAR,Food & Drink,en,4,kurejuicebar,kurejuicebar,1
